ID,Provinsi,KodeKabKot,Y,X1,X2,X3,X4,X5,X6,Z1,Z2,Z3,Z4
5475,19,1904,1,1,37,0,0,1,1,1.006,4.022,46.254,138.26
5476,19,1904,1,1,26,0,1,1,1,1.006,4.022,46.254,138.26
5477,19,1904,1,1,42,0,0,0,1,1.006,4.022,46.254,138.26
5478,19,1904,1,1,22,0,0,1,1,1.006,4.022,46.254,138.26
5479,19,1904,1,1,28,0,0,1,1,1.006,4.022,46.254,138.26
5482,19,1904,1,1,27,1,0,1,1,1.006,4.022,46.254,138.26
5485,19,1905,0,1,39,0,0,1,1,1.009,4.541,29.768,146.821
5487,19,1905,1,1,33,0,0,1,1,1.009,4.541,29.768,146.821
5488,19,1905,0,1,32,0,1,1,1,1.009,4.541,29.768,146.821
5490,19,1905,1,1,33,0,0,1,1,1.009,4.541,29.768,146.821
5491,19,1905,1,1,18,0,0,1,1,1.009,4.541,29.768,146.821
5493,19,1905,1,1,41,0,0,1,1,1.009,4.541,29.768,146.821
5494,19,1905,0,1,30,1,1,1,1,1.009,4.541,29.768,146.821
5495,19,1905,0,0,24,1,1,1,1,1.009,4.541,29.768,146.821
5496,19,1905,0,0,40,1,1,0,1,1.009,4.541,29.768,146.821
5497,19,1905,0,0,24,0,1,1,1,1.009,4.541,29.768,146.821
5499,19,1905,1,1,27,0,0,1,1,1.009,4.541,29.768,146.821
5500,19,1905,0,0,29,1,0,1,1,1.009,4.541,29.768,146.821
5501,19,1905,1,1,40,0,0,1,1,1.009,4.541,29.768,146.821
5502,19,1905,0,1,26,1,0,1,1,1.009,4.541,29.768,146.821
5503,19,1905,1,1,32,0,0,0,1,1.009,4.541,29.768,146.821
5505,19,1905,1,1,19,0,0,0,1,1.009,4.541,29.768,146.821
5507,19,1905,0,1,33,0,0,1,1,1.009,4.541,29.768,146.821
5509,19,1905,0,0,28,0,0,1,1,1.009,4.541,29.768,146.821
5510,19,1905,0,0,35,0,0,1,1,1.009,4.541,29.768,146.821
5511,19,1905,1,0,27,0,0,1,0,1.009,4.541,29.768,146.821
5512,19,1905,0,1,25,0,0,1,1,1.009,4.541,29.768,146.821
5513,19,1905,1,1,21,1,0,1,1,1.009,4.541,29.768,146.821
5514,19,1905,1,1,38,0,0,1,1,1.009,4.541,29.768,146.821
5515,19,1905,1,1,35,1,0,1,1,1.009,4.541,29.768,146.821
5516,19,1905,0,0,24,0,0,0,1,1.009,4.541,29.768,146.821
5518,19,1905,1,1,20,0,0,1,1,1.009,4.541,29.768,146.821
5519,19,1905,0,1,30,0,0,1,1,1.009,4.541,29.768,146.821
5520,19,1905,0,1,39,0,0,1,1,1.009,4.541,29.768,146.821
5521,19,1906,1,0,27,1,1,1,1,0.787,5.512,46.457,235.433
5522,19,1906,0,0,31,0,0,1,1,0.787,5.512,46.457,235.433
5524,19,1906,1,0,18,0,0,1,1,0.787,5.512,46.457,235.433
5525,19,1906,1,0,46,1,0,1,1,0.787,5.512,46.457,235.433
5527,19,1906,1,1,38,1,1,1,1,0.787,5.512,46.457,235.433
5528,19,1906,1,0,39,1,0,1,1,0.787,5.512,46.457,235.433
5529,19,1906,0,0,35,1,1,1,1,0.787,5.512,46.457,235.433
5531,19,1906,1,0,22,1,0,1,1,0.787,5.512,46.457,235.433
5532,19,1906,1,1,18,0,0,1,1,0.787,5.512,46.457,235.433
5533,19,1906,0,1,25,0,1,1,1,0.787,5.512,46.457,235.433
5534,19,1906,1,1,27,1,1,1,1,0.787,5.512,46.457,235.433
5535,19,1906,0,1,20,0,0,1,1,0.787,5.512,46.457,235.433
5536,19,1906,1,0,37,1,1,1,1,0.787,5.512,46.457,235.433
5537,19,1906,0,0,36,1,0,0,1,0.787,5.512,46.457,235.433
5538,19,1906,1,0,31,1,0,1,1,0.787,5.512,46.457,235.433
5539,19,1906,0,0,25,1,0,1,1,0.787,5.512,46.457,235.433
5544,19,1906,1,1,28,1,0,1,1,0.787,5.512,46.457,235.433
5545,19,1906,0,1,33,1,0,1,1,0.787,5.512,46.457,235.433
5546,19,1906,1,1,36,0,0,1,1,0.787,5.512,46.457,235.433
5547,19,1906,1,1,20,0,0,1,1,0.787,5.512,46.457,235.433
5549,19,1906,1,0,43,0,0,1,1,0.787,5.512,46.457,235.433
5550,19,1971,0,0,36,1,0,1,1,3.202,4.117,62.672,302.379
5551,19,1971,1,0,30,1,1,1,1,3.202,4.117,62.672,302.379
5552,19,1971,0,0,26,1,0,1,1,3.202,4.117,62.672,302.379
5553,19,1971,1,0,25,1,0,1,1,3.202,4.117,62.672,302.379
5555,19,1971,1,0,32,0,0,1,1,3.202,4.117,62.672,302.379
5556,19,1971,1,0,24,1,1,1,1,3.202,4.117,62.672,302.379
5558,19,1971,1,0,41,0,0,1,1,3.202,4.117,62.672,302.379
5559,19,1971,0,0,33,1,1,1,1,3.202,4.117,62.672,302.379
5560,19,1971,1,0,25,1,0,1,1,3.202,4.117,62.672,302.379
5562,19,1971,0,0,30,1,0,1,1,3.202,4.117,62.672,302.379
5563,19,1971,0,0,26,0,0,1,1,3.202,4.117,62.672,302.379
5564,19,1971,0,1,20,1,0,1,1,3.202,4.117,62.672,302.379
5565,19,1971,0,0,38,1,0,1,1,3.202,4.117,62.672,302.379
5566,19,1971,0,1,36,1,1,1,1,3.202,4.117,62.672,302.379
5567,19,1971,1,1,34,0,1,1,1,3.202,4.117,62.672,302.379
5569,19,1971,1,0,35,1,1,1,1,3.202,4.117,62.672,302.379
5570,19,1971,0,0,31,1,0,1,1,3.202,4.117,62.672,302.379
5571,19,1971,1,0,25,1,0,1,1,3.202,4.117,62.672,302.379
5572,19,1971,0,0,25,0,1,1,1,3.202,4.117,62.672,302.379
5578,19,1971,0,0,22,1,0,1,1,3.202,4.117,62.672,302.379
5579,19,1971,1,0,29,1,0,1,1,3.202,4.117,62.672,302.379
5581,19,1971,0,0,32,0,1,1,1,3.202,4.117,62.672,302.379
5583,19,1971,1,0,28,1,1,1,1,3.202,4.117,62.672,302.379
5584,19,1971,1,0,27,1,0,1,1,3.202,4.117,62.672,302.379
5586,19,1971,1,0,26,1,1,1,1,3.202,4.117,62.672,302.379
5587,21,2101,0,0,18,0,0,1,1,1.184,5.129,48.136,200.434
5588,21,2101,1,0,36,0,0,1,1,1.184,5.129,48.136,200.434
5589,21,2101,1,0,40,0,0,1,1,1.184,5.129,48.136,200.434
5593,21,2101,0,0,46,1,1,1,1,1.184,5.129,48.136,200.434
5594,21,2101,1,0,30,1,1,1,1,1.184,5.129,48.136,200.434
5595,21,2101,0,0,41,1,0,1,1,1.184,5.129,48.136,200.434
5596,21,2101,0,0,27,1,0,1,1,1.184,5.129,48.136,200.434
5598,21,2101,0,0,26,1,0,1,1,1.184,5.129,48.136,200.434
5601,21,2101,0,0,31,0,0,0,1,1.184,5.129,48.136,200.434
5602,21,2101,1,1,25,1,1,1,1,1.184,5.129,48.136,200.434
5603,21,2101,1,0,25,1,1,1,1,1.184,5.129,48.136,200.434
5604,21,2101,1,0,28,1,0,1,1,1.184,5.129,48.136,200.434
5606,21,2101,0,0,29,0,0,1,1,1.184,5.129,48.136,200.434
5608,21,2101,0,0,30,0,0,1,1,1.184,5.129,48.136,200.434
5610,21,2101,1,1,21,0,0,1,1,1.184,5.129,48.136,200.434
5611,21,2101,0,1,17,0,0,1,1,1.184,5.129,48.136,200.434
5613,21,2101,1,0,36,1,1,1,1,1.184,5.129,48.136,200.434
5615,21,2101,0,0,24,1,1,1,1,1.184,5.129,48.136,200.434
5616,21,2102,0,0,39,1,1,1,1,1.254,9.403,65.822,265.797
5619,21,2102,0,0,36,1,1,1,1,1.254,9.403,65.822,265.797
5621,21,2102,1,0,29,0,0,1,1,1.254,9.403,65.822,265.797
5622,21,2102,0,0,38,1,1,1,1,1.254,9.403,65.822,265.797
5623,21,2102,1,0,28,1,0,1,1,1.254,9.403,65.822,265.797
5624,21,2102,1,0,36,0,0,1,1,1.254,9.403,65.822,265.797
5626,21,2102,0,0,24,1,0,1,1,1.254,9.403,65.822,265.797
5627,21,2102,1,0,29,1,0,1,1,1.254,9.403,65.822,265.797
5628,21,2102,1,1,40,0,0,1,1,1.254,9.403,65.822,265.797
5629,21,2102,1,0,22,1,1,1,1,1.254,9.403,65.822,265.797
5631,21,2102,0,0,18,0,0,1,1,1.254,9.403,65.822,265.797
5633,21,2102,1,0,40,1,1,1,1,1.254,9.403,65.822,265.797
5634,21,2102,0,0,37,0,0,1,0,1.254,9.403,65.822,265.797
5635,21,2102,0,0,26,1,1,1,1,1.254,9.403,65.822,265.797
5636,21,2102,0,0,30,0,0,1,1,1.254,9.403,65.822,265.797
5637,21,2102,1,1,32,0,1,1,1,1.254,9.403,65.822,265.797
5638,21,2102,1,1,35,0,1,1,1,1.254,9.403,65.822,265.797
5641,21,2103,1,0,22,1,0,1,1,2.454,17.178,78.528,319.018
5642,21,2103,0,1,33,1,0,0,1,2.454,17.178,78.528,319.018
5643,21,2103,1,1,31,1,0,1,1,2.454,17.178,78.528,319.018
5644,21,2103,1,1,29,1,0,0,1,2.454,17.178,78.528,319.018
5645,21,2103,0,1,31,1,1,1,1,2.454,17.178,78.528,319.018
5646,21,2103,0,1,24,0,0,1,1,2.454,17.178,78.528,319.018
5647,21,2103,0,1,30,1,0,1,1,2.454,17.178,78.528,319.018
5648,21,2103,0,1,27,0,0,1,1,2.454,17.178,78.528,319.018
5649,21,2103,1,1,31,0,0,1,1,2.454,17.178,78.528,319.018
5651,21,2103,1,0,30,0,0,1,1,2.454,17.178,78.528,319.018
5652,21,2103,0,0,35,1,0,1,1,2.454,17.178,78.528,319.018
5654,21,2103,0,0,36,0,0,0,1,2.454,17.178,78.528,319.018
5655,21,2103,1,0,20,1,0,1,1,2.454,17.178,78.528,319.018
5656,21,2103,0,0,32,1,1,1,1,2.454,17.178,78.528,319.018
5657,21,2103,0,0,25,1,0,1,1,2.454,17.178,78.528,319.018
5658,21,2103,0,0,36,1,1,0,1,2.454,17.178,78.528,319.018
5660,21,2103,0,1,39,1,1,1,1,2.454,17.178,78.528,319.018
5661,21,2103,1,0,25,0,1,1,0,2.454,17.178,78.528,319.018
5663,21,2103,0,0,44,0,1,0,1,2.454,17.178,78.528,319.018
5664,21,2103,0,0,32,1,1,1,1,2.454,17.178,78.528,319.018
5666,21,2103,0,1,25,1,0,0,1,2.454,17.178,78.528,319.018
5667,21,2103,0,1,40,0,0,0,1,2.454,17.178,78.528,319.018
5668,21,2103,0,1,32,1,1,0,1,2.454,17.178,78.528,319.018
5671,21,2103,0,1,27,1,0,1,1,2.454,17.178,78.528,319.018
5672,21,2103,1,1,35,0,0,1,1,2.454,17.178,78.528,319.018
5673,21,2103,0,1,27,1,0,0,1,2.454,17.178,78.528,319.018
5674,21,2103,1,0,24,0,0,1,1,2.454,17.178,78.528,319.018
5675,21,2103,1,1,22,1,0,1,1,2.454,17.178,78.528,319.018
5676,21,2104,0,1,23,1,1,0,1,2.028,11.153,40.556,306.195
5677,21,2104,1,1,35,0,0,1,1,2.028,11.153,40.556,306.195
5678,21,2104,1,0,26,0,0,1,1,2.028,11.153,40.556,306.195
5679,21,2104,0,1,36,0,0,1,1,2.028,11.153,40.556,306.195
5681,21,2104,1,0,30,0,1,1,1,2.028,11.153,40.556,306.195
5682,21,2104,1,0,26,1,1,1,1,2.028,11.153,40.556,306.195
5683,21,2104,1,0,26,1,0,1,1,2.028,11.153,40.556,306.195
5684,21,2104,0,0,28,1,0,1,1,2.028,11.153,40.556,306.195
5685,21,2104,1,1,28,1,0,0,1,2.028,11.153,40.556,306.195
5687,21,2104,1,0,29,1,1,1,1,2.028,11.153,40.556,306.195
5688,21,2104,0,0,35,0,1,1,0,2.028,11.153,40.556,306.195
5690,21,2104,1,0,27,1,1,1,1,2.028,11.153,40.556,306.195
5691,21,2104,1,0,24,0,0,1,1,2.028,11.153,40.556,306.195
5695,21,2104,0,0,22,1,0,1,1,2.028,11.153,40.556,306.195
5696,21,2104,1,1,32,1,0,1,1,2.028,11.153,40.556,306.195
5697,21,2104,1,1,28,0,0,1,1,2.028,11.153,40.556,306.195
5698,21,2104,1,0,30,1,0,1,1,2.028,11.153,40.556,306.195
5700,21,2104,0,1,20,0,0,1,1,2.028,11.153,40.556,306.195
5701,21,2104,0,1,35,0,0,1,1,2.028,11.153,40.556,306.195
5702,21,2104,1,0,25,0,0,1,1,2.028,11.153,40.556,306.195
5703,21,2104,1,0,38,1,1,1,1,2.028,11.153,40.556,306.195
5706,21,2104,1,0,37,1,0,1,1,2.028,11.153,40.556,306.195
5707,21,2105,0,0,37,0,0,1,1,6.329,14.768,94.937,533.755
5708,21,2105,0,1,26,1,1,1,1,6.329,14.768,94.937,533.755
5709,21,2105,0,1,45,0,0,0,1,6.329,14.768,94.937,533.755
5710,21,2105,0,0,27,0,0,0,1,6.329,14.768,94.937,533.755
5711,21,2105,1,1,34,0,1,1,1,6.329,14.768,94.937,533.755
5712,21,2105,0,1,32,1,1,1,1,6.329,14.768,94.937,533.755
5713,21,2105,0,1,28,0,0,1,1,6.329,14.768,94.937,533.755
5714,21,2105,0,1,31,0,0,1,0,6.329,14.768,94.937,533.755
5716,21,2105,1,1,34,1,0,0,1,6.329,14.768,94.937,533.755
5718,21,2105,1,1,22,1,1,1,1,6.329,14.768,94.937,533.755
5720,21,2105,1,1,44,0,0,1,1,6.329,14.768,94.937,533.755
5721,21,2105,0,1,29,0,0,0,1,6.329,14.768,94.937,533.755
5722,21,2105,0,0,28,0,0,1,1,6.329,14.768,94.937,533.755
5724,21,2105,0,1,19,0,0,1,1,6.329,14.768,94.937,533.755
5725,21,2105,0,1,25,1,0,1,1,6.329,14.768,94.937,533.755
5726,21,2105,0,1,25,1,0,1,1,6.329,14.768,94.937,533.755
5728,21,2105,0,1,37,0,0,0,1,6.329,14.768,94.937,533.755
5730,21,2105,0,1,29,1,0,1,1,6.329,14.768,94.937,533.755
5731,21,2105,0,1,31,0,0,1,1,6.329,14.768,94.937,533.755
5732,21,2105,0,1,28,1,1,1,1,6.329,14.768,94.937,533.755
5733,21,2171,1,0,42,1,0,1,1,1.672,1.672,47.559,168.088
5735,21,2171,1,0,33,0,0,1,1,1.672,1.672,47.559,168.088
5736,21,2171,0,0,20,0,0,1,0,1.672,1.672,47.559,168.088
5737,21,2171,0,0,27,1,0,1,1,1.672,1.672,47.559,168.088
5739,21,2171,1,0,36,1,1,1,1,1.672,1.672,47.559,168.088
5740,21,2171,1,0,42,1,0,1,1,1.672,1.672,47.559,168.088
5742,21,2171,0,0,29,1,0,1,1,1.672,1.672,47.559,168.088
5743,21,2171,0,0,31,0,0,1,1,1.672,1.672,47.559,168.088
5744,21,2171,0,0,39,1,1,1,1,1.672,1.672,47.559,168.088
5745,21,2171,0,0,36,1,0,1,1,1.672,1.672,47.559,168.088
5747,21,2171,1,0,37,1,0,1,1,1.672,1.672,47.559,168.088
5748,21,2171,0,0,23,1,0,1,1,1.672,1.672,47.559,168.088
5749,21,2171,0,0,29,1,0,1,1,1.672,1.672,47.559,168.088
5750,21,2171,0,0,34,1,1,1,1,1.672,1.672,47.559,168.088
5751,21,2171,0,0,36,1,0,1,1,1.672,1.672,47.559,168.088
5753,21,2171,1,1,27,1,0,1,1,1.672,1.672,47.559,168.088
5755,21,2171,0,0,23,0,0,1,1,1.672,1.672,47.559,168.088
5756,21,2171,1,0,26,1,0,1,1,1.672,1.672,47.559,168.088
5758,21,2171,1,0,31,1,1,1,1,1.672,1.672,47.559,168.088
5759,21,2171,1,0,41,0,1,1,1,1.672,1.672,47.559,168.088
5760,21,2171,0,0,27,1,0,1,1,1.672,1.672,47.559,168.088
5761,21,2171,1,0,30,1,0,1,1,1.672,1.672,47.559,168.088
5762,21,2171,0,0,31,1,0,1,1,1.672,1.672,47.559,168.088
5764,21,2171,0,0,21,1,0,1,1,1.672,1.672,47.559,168.088
5765,21,2171,1,0,37,1,0,1,1,1.672,1.672,47.559,168.088
5767,21,2171,0,0,25,1,1,1,1,1.672,1.672,47.559,168.088
5768,21,2171,0,0,25,1,0,1,1,1.672,1.672,47.559,168.088
5769,21,2171,1,0,36,1,1,1,0,1.672,1.672,47.559,168.088
5770,21,2171,0,0,37,1,0,1,1,1.672,1.672,47.559,168.088
5771,21,2171,0,0,27,0,0,1,1,1.672,1.672,47.559,168.088
5772,21,2171,0,0,25,0,0,1,1,1.672,1.672,47.559,168.088
5773,21,2171,0,0,28,0,1,1,1,1.672,1.672,47.559,168.088
5774,21,2172,1,0,33,1,0,1,0,1.318,3.075,77.748,333.831
5776,21,2172,1,0,43,1,1,1,1,1.318,3.075,77.748,333.831
5779,21,2172,1,0,41,1,1,1,0,1.318,3.075,77.748,333.831
5780,21,2172,1,0,27,1,0,1,1,1.318,3.075,77.748,333.831
5781,21,2172,0,1,21,1,1,1,1,1.318,3.075,77.748,333.831
5783,21,2172,0,0,21,0,0,0,0,1.318,3.075,77.748,333.831
5784,21,2172,0,0,33,0,1,1,0,1.318,3.075,77.748,333.831
5786,21,2172,1,0,30,1,1,1,1,1.318,3.075,77.748,333.831
5787,21,2172,1,0,30,1,1,1,1,1.318,3.075,77.748,333.831
5789,21,2172,1,0,37,1,0,1,0,1.318,3.075,77.748,333.831
5790,21,2172,1,0,27,1,1,1,0,1.318,3.075,77.748,333.831
5791,21,2172,0,0,27,1,1,1,1,1.318,3.075,77.748,333.831
5792,21,2172,1,0,29,0,0,1,0,1.318,3.075,77.748,333.831
5793,21,2172,1,0,30,1,1,1,1,1.318,3.075,77.748,333.831
5794,21,2172,0,0,24,1,1,1,1,1.318,3.075,77.748,333.831
5795,21,2172,0,0,25,1,0,1,1,1.318,3.075,77.748,333.831
5797,21,2172,0,1,40,1,1,1,1,1.318,3.075,77.748,333.831
5798,31,3101,1,0,35,1,1,1,1,3.604,21.622,154.961,320.732
5799,31,3101,1,0,37,1,1,1,0,3.604,21.622,154.961,320.732
5800,31,3101,0,0,18,0,0,0,1,3.604,21.622,154.961,320.732
5804,31,3101,0,0,26,0,0,1,1,3.604,21.622,154.961,320.732
5805,31,3101,1,0,28,1,1,1,1,3.604,21.622,154.961,320.732
5806,31,3101,0,0,23,1,0,1,1,3.604,21.622,154.961,320.732
5807,31,3101,1,0,37,0,1,0,1,3.604,21.622,154.961,320.732
5808,31,3101,0,0,24,1,1,1,1,3.604,21.622,154.961,320.732
5809,31,3101,0,0,39,1,0,1,0,3.604,21.622,154.961,320.732
5811,31,3101,0,0,31,0,0,1,0,3.604,21.622,154.961,320.732
5814,31,3101,1,0,30,0,0,1,1,3.604,21.622,154.961,320.732
5816,31,3101,1,0,27,0,0,1,1,3.604,21.622,154.961,320.732
5817,31,3101,1,0,40,0,0,1,1,3.604,21.622,154.961,320.732
5820,31,3101,1,0,27,1,0,1,0,3.604,21.622,154.961,320.732
5821,31,3101,0,0,34,0,0,1,1,3.604,21.622,154.961,320.732
5824,31,3101,1,0,25,1,0,1,1,3.604,21.622,154.961,320.732
5825,31,3101,1,0,25,1,0,1,1,3.604,21.622,154.961,320.732
5826,31,3101,0,0,25,0,0,1,1,3.604,21.622,154.961,320.732
5827,31,3101,1,0,33,1,0,1,1,3.604,21.622,154.961,320.732
5828,31,3101,1,0,36,0,0,1,1,3.604,21.622,154.961,320.732
5829,31,3101,1,0,31,0,0,1,1,3.604,21.622,154.961,320.732
5830,31,3101,1,0,33,1,0,1,1,3.604,21.622,154.961,320.732
5831,31,3101,0,0,32,1,1,1,0,3.604,21.622,154.961,320.732
5832,31,3101,0,0,26,0,0,1,1,3.604,21.622,154.961,320.732
5833,31,3101,1,0,36,1,1,1,1,3.604,21.622,154.961,320.732
5835,31,3101,0,0,20,1,0,1,0,3.604,21.622,154.961,320.732
5837,31,3101,0,0,37,1,1,1,1,3.604,21.622,154.961,320.732
5839,31,3171,1,0,38,1,1,1,1,2.245,3.458,104.993,348.66
5840,31,3171,0,0,17,0,0,1,1,2.245,3.458,104.993,348.66
5841,31,3171,1,0,25,1,0,1,1,2.245,3.458,104.993,348.66
5844,31,3171,1,0,22,1,1,1,1,2.245,3.458,104.993,348.66
5845,31,3171,1,0,21,0,1,1,1,2.245,3.458,104.993,348.66
5846,31,3171,0,0,37,1,0,1,1,2.245,3.458,104.993,348.66
5849,31,3171,0,0,36,1,0,1,1,2.245,3.458,104.993,348.66
5850,31,3171,0,0,30,1,0,1,1,2.245,3.458,104.993,348.66
5851,31,3171,0,0,35,1,0,1,1,2.245,3.458,104.993,348.66
5852,31,3171,1,0,37,1,0,1,1,2.245,3.458,104.993,348.66
5853,31,3171,1,0,28,1,0,1,1,2.245,3.458,104.993,348.66
5854,31,3171,0,0,20,1,0,1,1,2.245,3.458,104.993,348.66
5855,31,3171,0,0,37,1,0,1,1,2.245,3.458,104.993,348.66
5856,31,3171,0,0,29,1,1,1,1,2.245,3.458,104.993,348.66
5859,31,3171,1,0,36,1,0,1,1,2.245,3.458,104.993,348.66
5860,31,3171,0,0,35,1,1,1,1,2.245,3.458,104.993,348.66
5861,31,3171,0,0,31,0,0,1,1,2.245,3.458,104.993,348.66
5863,31,3171,0,0,40,0,0,1,1,2.245,3.458,104.993,348.66
5868,31,3171,1,0,26,0,0,1,1,2.245,3.458,104.993,348.66
5869,31,3171,1,0,41,1,1,1,1,2.245,3.458,104.993,348.66
5870,31,3171,1,0,40,1,0,1,1,2.245,3.458,104.993,348.66
5871,31,3171,0,0,37,1,0,1,0,2.245,3.458,104.993,348.66
5872,31,3171,1,0,32,1,1,1,1,2.245,3.458,104.993,348.66
5873,31,3171,1,0,38,1,0,1,1,2.245,3.458,104.993,348.66
5875,31,3171,1,0,39,0,0,1,1,2.245,3.458,104.993,348.66
5876,31,3171,0,0,31,1,1,1,1,2.245,3.458,104.993,348.66
5877,31,3171,1,0,40,0,0,1,0,2.245,3.458,104.993,348.66
5879,31,3171,1,0,29,1,0,1,1,2.245,3.458,104.993,348.66
5880,31,3171,1,0,23,1,0,1,1,2.245,3.458,104.993,348.66
5881,31,3171,0,0,37,1,1,1,1,2.245,3.458,104.993,348.66
5883,31,3171,0,0,36,1,0,1,1,2.245,3.458,104.993,348.66
5884,31,3171,1,0,30,1,0,1,1,2.245,3.458,104.993,348.66
5885,31,3171,0,0,28,1,1,1,1,2.245,3.458,104.993,348.66
5886,31,3171,0,0,26,1,0,1,1,2.245,3.458,104.993,348.66
5889,31,3172,0,0,34,1,0,1,1,1.58,2.799,61.275,264.394
5890,31,3172,1,0,30,1,1,1,1,1.58,2.799,61.275,264.394
5891,31,3172,1,0,34,1,1,1,1,1.58,2.799,61.275,264.394
5893,31,3172,1,0,40,0,0,1,1,1.58,2.799,61.275,264.394
5894,31,3172,1,0,26,1,0,1,1,1.58,2.799,61.275,264.394
5896,31,3172,1,0,42,1,1,1,1,1.58,2.799,61.275,264.394
5897,31,3172,0,0,35,0,0,1,1,1.58,2.799,61.275,264.394
5899,31,3172,1,0,23,1,0,1,1,1.58,2.799,61.275,264.394
5900,31,3172,0,0,32,0,0,1,1,1.58,2.799,61.275,264.394
5901,31,3172,0,0,21,0,0,1,1,1.58,2.799,61.275,264.394
5903,31,3172,1,0,26,1,0,1,1,1.58,2.799,61.275,264.394
5904,31,3172,1,0,25,1,0,1,1,1.58,2.799,61.275,264.394
5905,31,3172,0,0,37,1,1,1,1,1.58,2.799,61.275,264.394
5907,31,3172,1,0,32,1,0,1,1,1.58,2.799,61.275,264.394
5908,31,3172,0,0,35,1,0,1,1,1.58,2.799,61.275,264.394
5909,31,3172,0,0,31,1,0,1,1,1.58,2.799,61.275,264.394
5910,31,3172,1,0,28,1,1,1,1,1.58,2.799,61.275,264.394
5911,31,3172,0,0,25,1,1,1,1,1.58,2.799,61.275,264.394
5913,31,3172,0,0,29,1,0,1,1,1.58,2.799,61.275,264.394
5914,31,3172,0,0,32,0,0,1,1,1.58,2.799,61.275,264.394
5918,31,3172,1,0,28,0,0,1,1,1.58,2.799,61.275,264.394
5919,31,3172,1,0,25,1,0,1,1,1.58,2.799,61.275,264.394
5920,31,3172,0,0,34,1,1,1,1,1.58,2.799,61.275,264.394
5921,31,3172,0,0,35,1,0,1,1,1.58,2.799,61.275,264.394
5922,31,3172,0,0,36,1,0,1,1,1.58,2.799,61.275,264.394
5923,31,3172,1,0,29,1,1,1,1,1.58,2.799,61.275,264.394
5924,31,3172,0,0,36,1,0,1,1,1.58,2.799,61.275,264.394
5925,31,3172,0,0,31,1,0,1,1,1.58,2.799,61.275,264.394
5927,31,3172,1,0,35,1,0,1,1,1.58,2.799,61.275,264.394
5928,31,3172,1,0,35,1,0,1,1,1.58,2.799,61.275,264.394
5929,31,3172,0,0,37,1,0,1,1,1.58,2.799,61.275,264.394
5930,31,3172,0,0,37,1,0,1,1,1.58,2.799,61.275,264.394
5932,31,3172,1,0,38,1,0,1,1,1.58,2.799,61.275,264.394
5933,31,3172,1,0,39,0,0,1,1,1.58,2.799,61.275,264.394
5934,31,3172,0,0,39,0,1,1,0,1.58,2.799,61.275,264.394
5935,31,3172,0,0,30,1,0,1,1,1.58,2.799,61.275,264.394
5937,31,3172,0,0,26,0,0,1,1,1.58,2.799,61.275,264.394
5938,31,3172,1,0,24,1,0,1,1,1.58,2.799,61.275,264.394
5942,31,3172,1,0,29,1,0,1,1,1.58,2.799,61.275,264.394
5943,31,3172,0,0,38,1,0,1,1,1.58,2.799,61.275,264.394
5944,31,3172,0,0,35,1,1,1,1,1.58,2.799,61.275,264.394
5945,31,3173,1,0,27,1,1,1,1,3.406,3.974,239.38,929.514
5946,31,3173,0,0,36,1,1,1,1,3.406,3.974,239.38,929.514
5947,31,3173,1,0,38,1,0,1,1,3.406,3.974,239.38,929.514
5950,31,3173,1,0,28,0,0,1,1,3.406,3.974,239.38,929.514
5951,31,3173,0,0,39,1,1,1,1,3.406,3.974,239.38,929.514
5952,31,3173,1,0,39,1,1,1,1,3.406,3.974,239.38,929.514
5954,31,3173,1,0,40,1,1,1,0,3.406,3.974,239.38,929.514
5955,31,3173,0,0,41,0,0,1,1,3.406,3.974,239.38,929.514
5956,31,3173,0,0,26,0,1,1,0,3.406,3.974,239.38,929.514
5957,31,3173,0,0,40,1,0,1,1,3.406,3.974,239.38,929.514
5958,31,3173,1,0,27,1,1,1,1,3.406,3.974,239.38,929.514
5959,31,3173,0,0,36,1,0,1,1,3.406,3.974,239.38,929.514
5962,31,3173,1,0,27,0,0,1,1,3.406,3.974,239.38,929.514
5963,31,3173,0,0,26,1,0,1,1,3.406,3.974,239.38,929.514
5964,31,3173,0,0,27,1,0,1,1,3.406,3.974,239.38,929.514
5965,31,3173,0,0,23,1,0,1,1,3.406,3.974,239.38,929.514
5968,31,3173,0,0,29,1,1,1,1,3.406,3.974,239.38,929.514
5969,31,3173,0,0,22,1,0,0,1,3.406,3.974,239.38,929.514
5970,31,3173,1,0,30,0,0,1,1,3.406,3.974,239.38,929.514
5972,31,3173,1,0,41,1,0,1,1,3.406,3.974,239.38,929.514
5974,31,3173,1,0,27,1,0,1,1,3.406,3.974,239.38,929.514
5975,31,3173,1,0,30,1,0,1,1,3.406,3.974,239.38,929.514
5976,31,3174,0,0,27,1,0,1,1,1.15,3.081,81.947,253.316
5977,31,3174,0,0,28,0,1,1,1,1.15,3.081,81.947,253.316
5978,31,3174,1,0,33,0,0,1,1,1.15,3.081,81.947,253.316
5979,31,3174,0,0,26,1,1,1,1,1.15,3.081,81.947,253.316
5981,31,3174,1,0,28,1,0,1,1,1.15,3.081,81.947,253.316
5983,31,3174,1,0,35,0,0,1,1,1.15,3.081,81.947,253.316
5984,31,3174,0,0,27,1,0,1,1,1.15,3.081,81.947,253.316
5985,31,3174,0,0,25,1,0,1,1,1.15,3.081,81.947,253.316
5987,31,3174,0,0,31,1,1,1,1,1.15,3.081,81.947,253.316
